"SampleRowID"	"StationCode"	"SampleDate"	"MethodCode"	"SampleTimeStart"	"SampleTimeEnd"	"UserName"	"SurveyNumber"	"WaterTemperature"	"Turbidity"	"Secchi"	"SecchiEstimated"	"ConductivityTop"	"ConductivityBottom"	"TowDirectionCode"	"MeterStart"	"MeterEnd"	"CableOut"	"TideCode"	"DepthBottom"	"MeterNumber"	"WeatherCode"	"Microcystis"	"WaveCode"	"DateEntered"
11588	"509"	10/21/1982 0:00:00	"MWTR"	12/30/1899 9:55:00			4	16.90		0.44	0	403							25					
11589	"509"	11/11/1982 0:00:00	"MWTR"	12/30/1899 12:15:00			5	12.50		0.37	0	260							30					
11590	"509"	12/16/1982 0:00:00	"MWTR"	12/30/1899 8:15:00			6	8.30		0.32	0	200							25					
11591	"509"	9/15/1983 0:00:00	"MWTR"	12/30/1899 9:45:00			3	21.90		0.55	0	192							35					
11592	"509"	10/14/1983 0:00:00	"MWTR"	12/30/1899 9:35:00			4	18.30		0.72	0	269							30					
11593	"509"	11/10/1983 0:00:00	"MWTR"	12/30/1899 10:30:00			5	15.60		0.74	0	203							30					
11594	"509"	12/9/1983 0:00:00	"MWTR"	12/30/1899 9:35:00			6	10.30		0.29	0	190							30					
11595	"509"	9/13/1984 0:00:00	"MWTR"	12/30/1899 10:05:00			3	21.70		0.29	0	885							30					
11596	"509"	10/12/1984 0:00:00	"MWTR"	12/30/1899 11:40:00			4	18.90		0.47	0	328							30					
11597	"509"	11/7/1984 0:00:00	"MWTR"	12/30/1899 10:20:00			5	15.00		0.38	0	1799							35					
11598	"509"	12/6/1984 0:00:00	"MWTR"	12/30/1899 10:05:00			6	10.60		0.27	0	201							30					
11599	"509"	9/12/1985 0:00:00	"MWTR"	12/30/1899 10:10:00			3	18.90		0.52	0	5535		3	0	26693		3	30					
11600	"509"	10/10/1985 0:00:00	"MWTR"	12/30/1899 10:30:00			4	17.20		0.67	0	6189		1	0	25527		4	30					
11601	"509"	11/7/1985 0:00:00	"MWTR"	12/30/1899 8:00:00			5	15.80		0.95	0	8979		1	0	26864		4	40					
11602	"509"	12/11/1985 0:00:00	"MWTR"	12/30/1899 12:20:00			6	10.00		0.30	0	4416		2	0	34981		4	50					
11603	"509"	9/12/1986 0:00:00	"MWTR"	12/30/1899 8:44:00			3	18.90		0.25	0	3044		1	0	24942		4	50					
11604	"509"	10/9/1986 0:00:00	"MWTR"	12/30/1899 7:45:00			4	17.20		0.26	0	1423		1	0	22280		4	48					
11605	"509"	11/5/1986 0:00:00	"MWTR"	12/30/1899 13:14:00			5	17.20		0.37	0	4313		2	0	21847		4	48					
11606	"509"	12/4/1986 0:00:00	"MWTR"	12/30/1899 9:48:00			6	12.20		0.55	0	7917		2	0	26748		2	48					
11607	"509"	9/11/1987 0:00:00	"MWTR"	12/30/1899 8:50:00			3	17.80		0.42	0	12648		2	0	23333		2	35					
11608	"509"	10/8/1987 0:00:00	"MWTR"	12/30/1899 8:15:00			4	18.90		0.50	0	12717		2	0	22311		2	39					
11609	"509"	11/13/1987 0:00:00	"MWTR"	12/30/1899 7:30:00			5	16.70		0.66	0	11544		1	0	20836		4	60					
11610	"509"	12/10/1987 0:00:00	"MWTR"	12/30/1899 7:25:00			6	12.20		0.56	0	7749		1	0	22203		4	47					
11611	"509"	9/20/1988 0:00:00	"MWTR"	12/30/1899 7:20:00			3	18.30		0.40	0	7334		2	0	22365		2	41					
11612	"509"	10/6/1988 0:00:00	"MWTR"	12/30/1899 7:09:00			4	17.80		0.32	0	9878		2	0	26899		2	50					
11613	"509"	11/14/1988 0:00:00	"MWTR"	12/30/1899 7:44:00			5	14.40		0.47	0	15876		1	0	18205		4	59					
11614	"509"	12/12/1988 0:00:00	"MWTR"	12/30/1899 10:09:00			6	11.10		0.50	0	9937		2	0	21288		2	32					
11615	"509"	9/15/1989 0:00:00	"MWTR"	12/30/1899 9:00:00			3	19.20		0.34	0	7323		2	672279	704907		2	42					
11616	"509"	10/5/1989 0:00:00	"MWTR"	12/30/1899 7:55:00			4	18.30		0.56	0	8501		1	593978	622531		4	45					
11617	"509"	11/9/1989 0:00:00	"MWTR"	12/30/1899 7:10:00			5	15.00		0.68	0	5569		2	284155	318478		2	60					
11618	"509"	12/6/1989 0:00:00	"MWTR"	12/30/1899 12:10:00			6	13.90		0.73	0	9213		1	992367	18539		2	55					
11619	"509"	9/13/1990 0:00:00	"MWTR"	12/30/1899 7:10:00			3	20.00		0.44	0	5040			529540	555600		3	35					
11620	"509"	10/4/1990 0:00:00	"MWTR"	12/30/1899 8:48:00			4	20.60		0.53	0	10407		2	22807	44712		2	45					
11621	"509"	11/8/1990 0:00:00	"MWTR"	12/30/1899 6:40:00			5	13.90		0.59	0	11892		1	212103	233095		4	60					
11622	"509"	12/6/1990 0:00:00	"MWTR"	12/30/1899 6:37:00			6	10.30		0.46	0	14464		1	453295	474652		4	60					
11623	"509"	1/7/1991 0:00:00	"MWTR"	12/30/1899 9:17:00			7	9.20		0.49	0	14101		1	561648	581913		4	55					
11624	"509"	2/4/1991 0:00:00	"MWTR"	12/30/1899 9:05:00			8	9.40		0.61	0	16323		2	456276	477733		2	50					
11625	"509"	3/5/1991 0:00:00	"MWTR"	12/30/1899 12:10:00			9	10.60		0.37	0	7880		2	394353	417595		2	35					
11626	"509"	9/12/1991 0:00:00	"MWTR"	12/30/1899 7:05:00			3	19.40		0.39	0	14112		1	405685	430111		4	55					
11627	"509"	10/11/1991 0:00:00	"MWTR"	12/30/1899 12:00:00			4	20.60		0.62	0	5541		1	230866	250245		2	35					
11628	"509"	11/5/1991 0:00:00	"MWTR"	12/30/1899 12:40:00			5	16.10		0.59	0	15749		1	565080	588315		4	40					
11629	"509"	12/3/1991 0:00:00	"MWTR"	12/30/1899 13:40:00			6	10.80		0.48	0	17269		1	87327	106326		4	55					
11630	"509"	1/8/1992 0:00:00	"MWTR"	12/30/1899 6:30:00			7	8.90		0.58	0	1146		1	99512	116959		4	60					
11631	"509"	2/4/1992 0:00:00	"MWTR"	12/30/1899 13:00:00			8	8.90		0.63	0	11550		1	948391	958752		4	32					
11632	"509"	3/11/1992 0:00:00	"MWTR"	12/30/1899 12:40:00			9	15.30		0.31	0	434		2	117484	140081		2	30					
11633	"509"	6/2/1992 0:00:00	"MWTR"	12/30/1899 12:15:00			12	21.70		0.40	0	8486		2	537676	555930		2	55					
11634	"509"	9/9/1992 0:00:00	"MWTR"	12/30/1899 11:20:00			3	20.60		0.57	0	9988		1	8290	30649		4	50					
11635	"509"	10/6/1992 0:00:00	"MWTR"	12/30/1899 11:50:00			4			0.59	0	12874		1	782385	803602		4	35					
11636	"509"	11/3/1992 0:00:00	"MWTR"	12/30/1899 9:45:00			5	18.30		0.63	0	12589		2	602160	624196		4	30					
11637	"509"	12/8/1992 0:00:00	"MWTR"	12/30/1899 11:48:00			6	11.70		0.73	0	16975		2	107538	128131		4	55					
11638	"509"	1/7/1993 0:00:00	"MWTR"	12/30/1899 13:10:00			7	7.20		0.61	0	5919		1	717920	735278		4	50					
11639	"509"	2/4/1993 0:00:00	"MWTR"	12/30/1899 11:20:00			8	8.90		0.36	0	542		1	300326	320785		4	25					
11640	"509"	3/9/1993 0:00:00	"MWTR"	12/30/1899 10:45:00			9	13.30		0.18	0	284		2	483938	500552		2	45					
11641	"509"	4/7/1993 0:00:00	"MWTR"	12/30/1899 12:06:00			10	14.40		0.17	0	225		2	129874	150307		2	45					
11642	"509"	5/6/1993 0:00:00	"MWTR"	12/30/1899 12:45:00			11	17.80		0.31	0	229		1	994030	14315		4	30					
11643	"509"	8/11/1993 0:00:00	"MWTR"	12/30/1899 9:40:00			2	20.60		0.38	0	678		1	537190	563190		4	45					
11644	"509"	9/10/1993 0:00:00	"MWTR"	12/30/1899 6:05:00			3	20.60			0	1880		2	642228	664680		2	50					
11645	"509"	10/7/1993 0:00:00	"MWTR"	12/30/1899 5:50:00			4	17.80			0	4968		1	563665	583009		4	40					
11646	"509"	11/9/1993 0:00:00	"MWTR"	12/30/1899 13:56:00			5	16.40		0.96	0	12126		2	549841	572817		2	40					
11647	"509"	12/7/1993 0:00:00	"MWTR"	12/30/1899 11:24:00			6	10.60		0.66	0	12509		1	976225	997515		4	35					
11648	"509"	1/11/1994 0:00:00	"MWTR"	12/30/1899 12:54:00			7	8.60		0.56	0	6647		2	220021	251172		4	50					
11649	"509"	2/10/1994 0:00:00	"MWTR"	12/30/1899 12:14:00			8	10.00		0.50	0	2684		1	411613	432887		4	50					
11650	"509"	3/7/1994 0:00:00	"MWTR"	12/30/1899 13:28:00			9	13.60		0.49	0	1554		2	790728	809888		2	40					
11651	"509"	4/4/1994 0:00:00	"MWTR"	12/30/1899 14:03:00			10	16.40		0.59	0	3625		2	752173	774942		2	40					
11652	"509"	8/1/1994 0:00:00	"MWTR"	12/30/1899 13:10:00			2	19.70		0.49	0	10652		1	527402	545526		4	35					
11653	"509"	9/7/1994 0:00:00	"MWTR"	12/30/1899 10:45:00			3	20.00		0.56	0	8824		2	872462	891560		2	40					
11654	"509"	10/6/1994 0:00:00	"MWTR"	12/30/1899 13:17:00			4	19.40			0	9023		1	822211	840144		4	30					
11655	"509"	11/8/1994 0:00:00	"MWTR"	12/30/1899 12:28:00			5	11.70		0.74	0	9432		2	428427	446020		2	50					
11656	"509"	12/6/1994 0:00:00	"MWTR"	12/30/1899 11:50:00			6	10.60		0.57	0	8232		2	673025	688747		2	50					
11657	"509"	1/5/1995 0:00:00	"MWTR"	12/30/1899 7:54:00			7	8.60		0.42	0	13125		1	215701	229806		4	40					
11658	"509"	2/7/1995 0:00:00	"MWTR"	12/30/1899 11:24:00			8	11.40		0.21	0	1183		2	131600	146270		2	35					
11659	"509"	3/6/1995 0:00:00	"MWTR"	12/30/1899 14:23:00			9	13.00		0.40	0	1779		2	413551	429197		2	40					
11660	"509"	4/3/1995 0:00:00	"MWTR"	12/30/1899 13:48:00			10	14.20		0.33	0	1307		2	910054	925601		2	40					
11661	"509"	9/11/1995 0:00:00	"MWTR"	12/30/1899 7:08:00			3	19.30		0.19	0	12220	18470	2	697241	712398		2	35					
11662	"509"	10/13/1995 0:00:00	"MWTR"	12/30/1899 11:29:00			4	18.40		0.49	0	380	503	2	844443	860936		2	45					
11663	"509"	11/9/1995 0:00:00	"MWTR"	12/30/1899 12:59:00			5	16.40		0.48	0	4920	5100	1	918448	935561		4	50					
11664	"509"	12/6/1995 0:00:00	"MWTR"	12/30/1899 14:19:00			6	14.90		0.54	0	7410	10530	1	251935	264395		4	40					
11665	"509"	1/3/1996 0:00:00	"MWTR"	12/30/1899 12:33:00		"Admin"	7	10.40		0.27	0	954		1	842827	860633		4	40					
11666	"509"	2/6/1996 0:00:00	"MWTR"	12/30/1899 12:39:00			8	11.60		0.42	0	168		2	506212	523746		2	40					
11667	"509"	3/6/1996 0:00:00	"MWTR"	12/30/1899 11:04:00			9	10.90		0.56	0	172		1	637170	656079		2	40					
11668	"509"	8/7/1996 0:00:00	"MWTR"	12/30/1899 6:17:00			2	20.50		0.23	0	2092	2351	2	613040	629675		2	25					
11669	"509"	9/6/1996 0:00:00	"MWTR"	12/30/1899 6:44:00			3	19.70		0.41	0	594	619	2	55712	71149		2	30					
11670	"509"	10/8/1996 0:00:00	"MWTR"	12/30/1899 13:40:00			4	20.70		0.41	0	9220	11720	1	937059	953759		4	40					
11671	"509"	11/8/1996 0:00:00	"MWTR"	12/30/1899 6:34:00		"Admin"	5	12.90		0.56	0	4760	5650	2	467097	483203		2	35					
11672	"509"	12/12/1996 0:00:00	"MWTR"	12/30/1899 10:18:00			6	11.90		0.36	0	239	245	2	380412	394424		2	30					
11673	"509"	2/5/1997 0:00:00	"MWTR"	12/30/1899 11:49:00			8	10.90		0.21	0	105		1	985934	4918		4	45					
11674	"509"	3/4/1997 0:00:00	"MWTR"	12/30/1899 11:25:00			9	12.10		0.43	0	129		2	662925	681350		2	45					
11675	"509"	8/7/1997 0:00:00	"MWTR"	12/30/1899 12:13:00	12/30/1899 12:25:00		2	22.80		0.36	0	2180	2940	2	805392	824116	200	2	48	12981				
11676	"509"	9/4/1997 0:00:00	"MWTR"	12/30/1899 11:13:00	12/30/1899 11:24:00		3	21.70		0.68	0	1200	1500	2	419295	440106	175	2	35	14979				
11677	"509"	10/7/1997 0:00:00	"MWTR"	12/30/1899 11:20:00	12/30/1899 11:29:00		4	19.30		0.89	0	6300	8100	2	268464	287710	200	2	60	14979				
11678	"509"	11/4/1997 0:00:00	"MWTR"	12/30/1899 14:15:00	12/30/1899 14:25:00		5	18.30		0.90	0	9970	13780	2	667908	683471	200	4	40	14979				
11679	"509"	12/2/1997 0:00:00	"MWTR"	12/30/1899 12:35:00	12/30/1899 12:45:00		6	12.70		0.64	0	4637	6910	2	781868	800403	200	2	50	12204				
11680	"509"	1/8/1998 0:00:00	"MWTR"	12/30/1899 12:00:00	12/30/1899 12:10:00		7	8.40		0.19	0	3839	6200	1	278344	290983	200	4	45	12982				
11681	"509"	3/3/1998 0:00:00	"MWTR"	12/30/1899 13:05:00	12/30/1899 13:15:00		9	12.10		0.16	0	132		2	40766	57625	200	2	40	12982				
11682	"509"	9/16/1998 0:00:00	"MWTR"	12/30/1899 13:06:00			3	21.40		0.29	0	315	345	1	144079	158529	200	4	40	14979				
11683	"509"	10/15/1998 0:00:00	"MWTR"	12/30/1899 12:46:00	12/30/1899 12:57:00		4	17.70		0.26	0	1343	2576	1	869451	893306	200	4	50	12423				
11684	"509"	11/3/1998 0:00:00	"MWTR"	12/30/1899 12:00:00	12/30/1899 12:09:00		5	15.70		0.36	0	4503	4616	1	742931	760539	200	4	60	12423				
11685	"509"	12/17/1998 0:00:00	"MWTR"	12/30/1899 9:25:00	12/30/1899 9:35:00		6	9.60		0.56	0	107	105	2	216090	238811	200	2	40	12423				
11686	"509"	2/10/1999 0:00:00	"MWTR"	12/30/1899 11:37:00	12/30/1899 11:47:00		8	9.60		0.51	0	198	193	2	910513	929783	200	2	40	12423				
11687	"509"	3/9/1999 0:00:00	"MWTR"	12/30/1899 12:48:00	12/30/1899 12:58:00		9	10.60		0.46	0	103	100	2	24202	46902	200	2	55	12423				
11688	"509"	9/8/1999 0:00:00	"MWTR"	12/30/1899 13:25:00	12/30/1899 13:35:00		3	20.50		0.46	0	8160	9010	1	674617	687800	175	4	35	14978				
11689	"509"	10/5/1999 0:00:00	"MWTR"	12/30/1899 13:00:00	12/30/1899 13:09:00		4	19.00		0.28	0	9680	10890	1	593164	610568	200	4	40	14978				
11690	"509"	11/2/1999 0:00:00	"MWTR"	12/30/1899 11:53:00	12/30/1899 12:02:00		5	17.50		0.61	0	11010	12920	1	615817	628578	200	4	60	14978				
11691	"509"	11/30/1999 0:00:00	"MWTR"	12/30/1899 12:03:00	12/30/1899 12:12:00		6	13.50		0.47	0	10170	12520	2	825405	841397	200	2	50	14978				
11692	"509"	1/11/2000 0:00:00	"MWTR"	12/30/1899 9:36:00	12/30/1899 9:45:00		7	10.00		0.48	0	7970	9070	1	718848	733853	200	4	40	14978				
11693	"509"	2/7/2000 0:00:00	"MWTR"	12/30/1899 13:43:00	12/30/1899 13:52:00		8	11.00		0.49	0	214	244	2	482960	503870	200	4	45	14978				
11694	"509"	3/6/2000 0:00:00	"MWTR"	12/30/1899 13:27:00	12/30/1899 13:36:00		9	11.60		0.39	0	168	171	1	78657	95022	175	4	35	14978				
11695	"509"	9/12/2000 0:00:00	"MWTR"	12/30/1899 12:46:00	12/30/1899 12:55:00		3	21.30		0.60	0	3455		1	663106	677224	200	4	40	13327				
11696	"509"	10/3/2000 0:00:00	"MWTR"	12/30/1899 12:12:00	12/30/1899 12:23:00		4	20.50		0.54	0	9450	11220	1	207104	228478	200	2	40	13327				
11697	"509"	11/7/2000 0:00:00	"MWTR"	12/30/1899 12:15:00	12/30/1899 12:25:00		5	14.90		0.28	0	12710	13380	1	363100	381355	200	4	40	13327				
11698	"509"	12/6/2000 0:00:00	"MWTR"	12/30/1899 13:03:00	12/30/1899 13:13:00		6	10.40		0.48	0	11040	12160	1	504298	519291	200	2	40	13327				
11699	"509"	1/10/2001 0:00:00	"MWTR"	12/30/1899 8:12:00	12/30/1899 8:22:00		7	9.50		0.48	0	9050	10120	2	382813	405098	200	2	47	13327				
11700	"509"	2/7/2001 0:00:00	"MWTR"	12/30/1899 9:29:00	12/30/1899 9:37:00		8	9.10		0.29	0	4325	4554	2	385737	403301	200	2	40	13327				
11701	"509"	3/6/2001 0:00:00	"MWTR"	12/30/1899 13:59:00			9	12.00		0.28	0	3324	5190	1	473134	483251	200	4	50	13291				
11702	"509"	9/5/2001 0:00:00	"MWTR"	12/30/1899 12:44:00	12/30/1899 12:52:00		3	21.30		0.40	0	8440	10170	1	760647	772586	200	4	40	13327				
11703	"509"	10/2/2001 0:00:00	"MWTR"	12/30/1899 12:39:00	12/30/1899 12:48:00		4	19.80		0.48	0	9560	10570	1	563575	579426	200	4	40	13327				
11704	"509"	11/6/2001 0:00:00	"MWTR"	12/30/1899 12:34:00	12/30/1899 12:42:00		5	17.00		0.62	0	14670	16600	2	815449	830727	200	2	50	13327				
11705	"509"	12/5/2001 0:00:00	"MWTR"	12/30/1899 14:32:00	12/30/1899 14:40:00		6	11.50		0.40	0	2495	3263	2	961503	980736	200	4	52	13291				
11706	"509"	9/11/2002 0:00:00	"MWTR"	12/30/1899 14:14:00	12/30/1899 14:24:00	"djones"	3	21.10		0.36	0	6880	7990	1	909563	922390	200	4	58	13227				
11707	"509"	10/9/2002 0:00:00	"MWTR"	12/30/1899 12:47:00	12/30/1899 12:57:00	"djones"	4	19.60		0.47	0	10120	12540	2	585650	601165	200	2	41	13227				
11708	"509"	11/5/2002 0:00:00	"MWTR"	12/30/1899 12:02:00	12/30/1899 12:12:00	"djones"	5	15.50		0.64	0	12910	14430	1	607435	623706	200	4	40	13291				
11709	"509"	12/4/2002 0:00:00	"MWTR"	12/30/1899 11:59:00	12/30/1899 12:09:00	"Admin"	6	12.90		0.67	0	12270	16780	1	56920	69552	200	4	40	13291				
11710	"509"	9/10/2003 0:00:00	"MWTR"	12/30/1899 14:31:00	12/30/1899 14:41:00	"Admin"	3	20.90		0.38	0	5180	5460	1	370050	388768	200	4	50	13291				
11711	"509"	10/7/2003 0:00:00	"MWTR"	12/30/1899 12:39:00	12/30/1899 12:49:00	"djones"	4	18.90		0.44	0	11270	11570	1	342724	365321	200	4	40	13291				
11712	"509"	11/4/2003 0:00:00	"MWTR"	12/30/1899 12:20:00	12/30/1899 12:30:00	"djones"	5	16.00		0.56	0	12630	14710	1	489586	505591	200	4	50	13227				
11713	"509"	12/2/2003 0:00:00	"MWTR"	12/30/1899 12:52:00	12/30/1899 13:02:00	"Admin"	6	12.20		0.64	0	15170	17430	2	764384	784152	200	2	42	13227				
11714	"509"	9/16/2004 0:00:00	"MWTR"	12/30/1899 13:53:00	12/30/1899 14:03:00	"djones"	3	22.50		0.70	0	6330	7800	1	824283	841982	200	4	45	20366				
11715	"509"	10/5/2004 0:00:00	"MWTR"	12/30/1899 14:27:00	12/30/1899 14:37:00	"djones"	4	18.40		0.77	0	10610	12330	2	865824	884868	200	2	45	20366				
11716	"509"	11/3/2004 0:00:00	"MWTR"	12/30/1899 13:00:00	12/30/1899 13:10:00	"djones"	5	15.10		0.58	0	10140	13410	3	55995	75050	200	1	50	20366				
11717	"509"	12/9/2004 0:00:00	"MWTR"	12/30/1899 12:29:00	12/30/1899 12:39:00	"djones"	6	11.10		0.64	0	15420	18160	2	479641	493773	200	2	47	20366				
11718	"509"	9/15/2005 0:00:00	"MWTR"	12/30/1899 12:43:00	12/30/1899 12:53:00	"Admin"	3	18.60		0.60	0	4647		1	267412	281574	200	4	45	20366				
11719	"509"	10/6/2005 0:00:00	"MWTR"	12/30/1899 9:50:00	12/30/1899 10:02:00	"Admin"	4	18.50		0.59	0	4956		2	871244	892194	200	2	40	20366				
11720	"509"	11/2/2005 0:00:00	"MWTR"	12/30/1899 11:41:00	12/30/1899 11:51:00	"Admin"	5	16.40		0.80	0	10607	12160	1	849376	864372	200	4	40	20366				
11721	"509"	12/7/2005 0:00:00	"MWTR"	12/30/1899 12:27:00	12/30/1899 12:37:00	"Admin"	6	11.10		0.69	0	6965		2	120311	137291	200	2	36	20366				
11722	"509"	9/12/2006 0:00:00	"MWTR"	12/30/1899 7:18:00	12/30/1899 7:29:00	"Admin"	3	19.80		0.48	0	3624	4250	1	674681	685237	200	2	47					
11723	"509"	10/13/2006 0:00:00	"MWTR"	12/30/1899 8:52:00	12/30/1899 9:04:00	"Admin"	4	17.20		0.60	0	7043	7554	1	30583	47674	200	4	50					
11724	"509"	11/14/2006 0:00:00	"MWTR"	12/30/1899 9:46:00	12/30/1899 9:57:00	"Admin"	5	14.80		0.85	0	9621	13480	2	665241	679581	200	4	53	21039				
11725	"509"	12/6/2006 0:00:00	"MWTR"	12/30/1899 13:17:00	12/30/1899 13:27:00	"Admin"	6	11.40		0.99	0	10719	16517	2	544887	561023	200	4	51	21039				
11726	"509"	9/12/2007 0:00:00	"MWTR"	12/30/1899 8:43:00	12/30/1899 8:55:00	"Admin"	3	20.20		0.40	0	8044	9410	2	773453	793510	200	2	44	14958	1	1	3	
11727	"509"	10/9/2007 0:00:00	"MWTR"	12/30/1899 10:15:00	12/30/1899 10:27:00	"Admin"	4	16.90		0.62	0	6590	6870	2	375306	393785	200	2	46	14958	1	1	3	
11728	"509"	11/9/2007 0:00:00	"MWTR"	12/30/1899 8:52:00	12/30/1899 9:05:00	"Admin"	5	15.30		0.40	0	9190	12250	2	583645	599103	200	2	40	14958	1	1	1	
11729	"509"	12/11/2007 0:00:00	"MWTR"	12/30/1899 11:14:00	12/30/1899 11:26:00	"Admin"	6	10.10		0.35	0	8990	10820	1	130211	149422	175	3	33	22083	1	1	3	
11730	"509"	9/11/2008 0:00:00	"MWTR"	12/30/1899 11:45:00	12/30/1899 11:57:00	"Admin"	3	21.60		1.10	0	8400	10160	1	312590	332093	200	4	51	22863	1	2	3	
11731	"509"	10/10/2008 0:00:00	"MWTR"	12/30/1899 14:10:00	12/30/1899 14:21:00	"Admin"	4	18.30		0.59	0	15090	15410	2	845074	865200	200	4	43	22833	1	1	3	
11732	"509"	11/10/2008 0:00:00	"MWTR"	12/30/1899 10:37:00	12/30/1899 10:49:00	"Admin"	5	15.20		0.56	0	12830	13680	1	175345	193267	200	4	47	22878	3	1	2	
11733	"509"	12/9/2008 0:00:00	"MWTR"	12/30/1899 12:48:00	12/30/1899 12:59:00	"Admin"	6	11.40		0.53	0	18450	21380	1	26700	42112	175	2	31	22878	3	1	1	
11734	"509"	9/15/2009 0:00:00	"MWTR"	12/30/1899 11:00:00	12/30/1899 11:11:00	"Admin"	3	20.70	13.40	0.75	0	6150	7600	1	877401	897290	200	4	49	23326	1	1	3	
11735	"509"	10/15/2009 0:00:00	"MWTR"	12/30/1899 8:26:00	12/30/1899 8:39:00	"Admin"	4	16.70	16.00	0.52	0	5520	7400	2	81845	101975	200	2	57	23326	3	2	1	
11736	"509"	11/9/2009 0:00:00	"MWTR"	12/30/1899 10:38:00	12/30/1899 10:49:00	"Admin"	5	15.70	15.40	0.49	0	11850	13860	3	158235	175265	200	1	56	23326	1	1	1	
11737	"509"	12/9/2009 0:00:00	"MWTR"	12/30/1899 9:24:00	12/30/1899 9:35:00	"Admin"	6	8.80	26.20	0.49	0	13410	14730	2	289899	309892	200	4	59	23326	1	1	1	
11738	"509"	9/16/2010 0:00:00	"MWTR"	12/30/1899 6:45:00	12/30/1899 6:56:00	"Admin"	3	18.90	10.60	0.77	0	3948	5220	2	389230	407199	200	2	44	23312	1	1	3	
11739	"509"	10/7/2010 0:00:00	"MWTR"	12/30/1899 13:43:00	12/30/1899 13:54:00	"Admin"	4	19.40	14.40	0.64	0	8960	9280	1	782501	799056	200	4	60	23312	1	1	1	
11740	"509"	11/4/2010 0:00:00	"MWTR"	12/30/1899 12:55:00	12/30/1899 13:07:00	"Admin"	5	17.30	7.30	1.12	0	8780	10750	2	934199	949170	200	4	60	23312	2	1	1	
11741	"509"	12/7/2010 0:00:00	"MWTR"	12/30/1899 10:53:00	12/30/1899 11:04:00	"Admin"	6	10.70	12.10	0.67	0	3474	6880	2	947742	966400	200	2	43	23864	1	1	1	
11742	"510"	9/16/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			3	21.20		0.28	0	600												
11743	"510"	10/20/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			4	19.10		0.27	0	620												
11744	"510"	11/16/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			5	16.60		0.30	0	1810												
11745	"510"	12/17/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			6	6.10		0.27	0	1870												
11746	"510"	1/17/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.60		0.50	0	530												
11747	"510"	2/16/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			8	10.60		0.22	0	262												
11748	"510"	3/15/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			9	12.60		0.31	0	215												
11749	"510"	8/16/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			2	19.80		0.26	0	9500												
11750	"510"	9/14/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			3	20.20		0.22	0	5800												
11751	"510"	10/11/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			4	18.20		0.30	0	6160												
11752	"510"	11/8/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			5	16.30		0.38	0	4610												
11753	"510"	12/8/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			6	10.70		0.33	0	2900												
11754	"510"	1/7/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			7	6.90		0.26	0	270												
11755	"510"	2/4/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			8	7.30		0.18	0	160												
11756	"510"	3/19/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			9	9.40		0.17	0	190												
11757	"510"	8/19/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			2	21.10		0.20	0	1600												
11758	"510"	9/17/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			3	19.40		0.20	0	240												
11759	"510"	10/22/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			4	15.60	22.00	0.47	1	270												
11760	"510"	12/17/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			6	10.60	22.00	0.47	1	580												
11761	"510"	1/16/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			7	10.00	47.00	0.24	1	200												
11762	"510"	3/17/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			9	13.30	31.00	0.35	1	220												
11763	"510"	9/18/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			3	20.00		0.25	0	1890												
11764	"510"	10/16/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			4	19.10		0.30	0	1431												
11765	"510"	11/14/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			5	13.90		0.40	0	290												
11766	"510"	9/18/1975 0:00:00	"MWTR"	12/30/1899 0:00:00			3	19.10		0.34	0	338												
11767	"510"	10/16/1975 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.20		0.48	0	195												
11768	"510"	11/14/1975 0:00:00	"MWTR"	12/30/1899 10:00:00		"Admin"	5	13.60		0.42	0	382												
11769	"510"	12/16/1975 0:00:00	"MWTR"	12/30/1899 11:20:00		"Admin"	6	8.80		0.46	0	275												
11770	"510"	10/13/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			4	20.00		0.60	0	7526												
11771	"510"	11/23/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			5	15.50		0.55	0	7040												
11772	"510"	9/19/1977 0:00:00	"MWTR"	12/30/1899 10:20:00		"Admin"	3	19.00		0.52	0	16901												
